time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300,SEP_500,FIM_500
81.9599999570637,0.32295774810534333,0.022003753873870917,0.5487944265455957,0.000331680083,5856.790449543272,0.000611331371,4578.433205480506
81.99999995704275,0.3201582325580753,0.022025715430957972,0.5490389271763616,0.000335433468,5501.830029907238,0.000599827912,4650.607593631669
82.03999995702179,0.32050563543671295,0.022047686781297027,0.5492837584763869,0.000322180893,5271.6878175662,0.000605491386,4547.040335844297
82.07999995700084,0.3198486373908616,0.022069667938905097,0.5495289402017434,0.000322933669,5105.597921779323,0.000613018472,4442.622462310993
82.11999995697988,0.31624534154765516,0.022091658899576126,0.5497740167757087,0.000340277446,4983.574362362864,0.000642747015,4105.443845116945
82.15999995695893,0.3196162202180505,0.022113659668924725,0.5500192337149975,0.000340685586,4875.581393846131,0.000626186916,4215.24847581445
82.19999995693797,0.31674910278763524,0.022135670253295273,0.5502646092636967,0.000341444758,4774.5711069489,0.00063823217,4062.835769504165
82.23999995691702,0.3174069117245344,0.022157690659736457,0.5505101610295965,0.000316616351,4777.093083917324,0.000664601266,3798.975362973517
82.27999995689606,0.31406194114612734,0.022179720895974614,0.5507559059539194,0.00033381052,4729.751040976487,0.000675458148,3684.724875682043
82.31999995687511,0.3170138351690113,0.022201760970385936,0.551001860283045,0.000337613088,4773.988306282991,0.00065900044,3770.63854559222
82.35999995685415,0.31736756681005285,0.022223810891967642,0.5512480395426614,0.000335334334,4817.214394026925,0.000664853915,3735.234361962201
82.3999999568332,0.3169255418871632,0.022245870680324575,0.5514947089233293,0.0003144018,4975.682750519817,0.000670424136,3716.294150785368
82.43999995681224,0.317089921398515,0.022267940336638484,0.5517414078477257,0.000330100542,4994.778582323103,0.00067619798,3682.706912598918
82.47999995679129,0.31992290687404046,0.02229001986261145,0.5519881493241083,0.000320022196,5109.363968276236,0.00068277686,3641.683244639584
82.51999995677033,0.31724708419678616,0.022312109279482836,0.5522354217846887,0.000322842716,5200.872519773359,0.000690441166,3616.039680670771
82.55999995674938,0.32000213022683544,0.02233420859893891,0.5524829864018456,0.00031896268,5315.315705360432,0.000706247659,3534.960024555971
82.59999995672842,0.32062244933028344,0.022356317833116455,0.5527308544386184,0.000308391956,5647.885397559105,0.000719952699,3449.021635720317
82.63999995670747,0.31967552018710205,0.022378436994569893,0.5529790363359606,0.000310372653,5706.400500822107,0.000724686487,3429.685798483744
82.67999995668652,0.31716116593448795,0.022400566096238216,0.5532275417080568,0.000307330121,6019.636725953007,0.000730283649,3437.63893687479
82.71999995666556,0.3198832434762661,0.022422705151411884,0.5534763793417149,0.000304597787,6257.514060673118,0.000710192921,3460.536284290147
